max_depth,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,presort,accuracy
[None],"['best', 'random']","[2, 10, 100]","[1, 10, 100]","[0.0, 0.1, 0.5, 0.3]","[None, 'auto', 'sqrt', 'log2', 1, 5, 10, 0.1, 0.5, 0.8]","[None, 2, 10, 100]","[0.0, 0.1, 0.0005, 1e-05]","[False, True]",prediction
,best,2,10,0.1,sqrt,,0.0,True,0.6994382022471911
,best,2,1,0.1,auto,,0.0005,False,0.6994382022471911
,best,10,10,0.1,sqrt,,1e-05,False,0.6994382022471911
,best,2,10,0.1,sqrt,,0.0,False,0.6994382022471911
,best,10,1,0.1,log2,,0.0005,False,0.6994382022471911
,best,2,1,0.1,sqrt,100,0.0,True,0.698033707865168
,best,10,10,0.1,auto,100,1e-05,False,0.698033707865168
,best,10,1,0.1,log2,100,0.0005,True,0.698033707865168
,best,10,10,0.1,sqrt,10,0.0005,True,0.698033707865168
,best,2,1,0.1,sqrt,100,1e-05,True,0.698033707865168
,best,2,10,0.1,auto,10,0.0,True,0.698033707865168
,best,10,1,0.1,log2,10,1e-05,True,0.698033707865168
,best,10,10,0.1,auto,10,0.0005,True,0.698033707865168
,best,10,10,0.1,log2,10,0.0005,True,0.698033707865168
,best,2,1,0.1,auto,100,1e-05,True,0.698033707865168
,best,2,10,0.1,sqrt,10,0.0,False,0.698033707865168
,best,2,1,0.1,sqrt,10,0.0,True,0.698033707865168
,best,10,10,0.1,auto,100,1e-05,True,0.698033707865168
,best,10,1,0.1,auto,100,0.0005,False,0.698033707865168
,best,2,10,0.1,auto,100,0.0005,True,0.698033707865168
,best,10,1,0.1,auto,100,1e-05,True,0.698033707865168
,best,2,10,0.1,log2,10,1e-05,False,0.698033707865168
,best,10,1,0.1,log2,100,0.0005,False,0.698033707865168
,best,2,10,0.1,auto,100,0.0005,False,0.698033707865168
,best,10,10,0.1,log2,10,1e-05,True,0.698033707865168
,best,10,10,0.1,auto,100,0.0005,False,0.698033707865168
,best,2,1,0.1,sqrt,10,1e-05,False,0.698033707865168
,best,10,1,0.1,log2,100,0.0,False,0.698033707865168
,best,2,10,0.1,sqrt,10,1e-05,False,0.698033707865168
,best,2,1,0.1,log2,10,0.0005,False,0.698033707865168
,best,10,10,0.1,log2,100,1e-05,False,0.698033707865168
,best,2,1,0.1,log2,100,1e-05,False,0.698033707865168
,best,100,10,0.1,auto,,1e-05,True,0.6966292134831461
,best,100,1,0.1,auto,,0.0005,False,0.6966292134831461
,best,100,1,0.1,auto,,1e-05,False,0.6966292134831461
,best,100,10,0.1,auto,100,0.0005,True,0.6966292134831461
,best,100,10,0.0,log2,,0.0,False,0.6966292134831461
,best,100,1,0.1,sqrt,100,0.0,False,0.6966292134831461
,best,100,10,0.0,sqrt,,0.0,True,0.6966292134831461
,best,100,1,0.1,sqrt,,0.0005,True,0.6966292134831461
,best,100,10,0.1,log2,10,1e-05,True,0.6966292134831461
,best,100,1,0.1,auto,10,1e-05,True,0.6966292134831461
,best,100,10,0.1,sqrt,10,0.0005,True,0.6966292134831461
,best,100,1,0.1,log2,100,1e-05,False,0.6966292134831461
,best,100,1,0.1,auto,10,0.0,True,0.6966292134831461
,best,100,1,0.0,log2,,0.0005,True,0.6966292134831461
,best,100,1,0.1,auto,100,1e-05,True,0.6966292134831461
,best,100,1,0.1,log2,,0.0,True,0.6966292134831461
,best,100,10,0.0,0.1,,1e-05,True,0.6966292134831461
,best,100,10,0.1,log2,,1e-05,False,0.6966292134831461
,best,100,10,0.1,log2,100,0.0,False,0.6966292134831461
,best,100,10,0.1,sqrt,10,1e-05,False,0.6966292134831461
,best,100,1,0.1,auto,100,0.0,True,0.6966292134831461
,best,100,1,0.1,log2,10,1e-05,True,0.6966292134831461
,best,100,1,0.1,sqrt,,0.0005,False,0.6966292134831461
,best,100,10,0.1,log2,10,0.0005,False,0.6966292134831461
,best,100,10,0.1,log2,100,0.0,True,0.6966292134831461
,best,100,10,0.1,auto,10,0.0005,True,0.6966292134831461
,best,100,10,0.0,log2,,1e-05,False,0.6966292134831461
,best,100,1,0.0,auto,,0.0,False,0.695224719101123
,best,100,1,0.0,log2,,0.0,False,0.695224719101123
,best,100,1,0.0,sqrt,,1e-05,True,0.695224719101123
,random,100,100,0.0,auto,100,1e-05,False,0.6938202247191011
,random,2,10,0.1,sqrt,2,0.0,True,0.6938202247191011
,random,10,10,0.0,auto,2,1e-05,False,0.6938202247191011
,random,2,1,0.1,5,100,0.0005,True,0.6938202247191011
,random,100,100,0.1,sqrt,10,1e-05,False,0.6938202247191011
,random,100,100,0.0,log2,,0.0,True,0.6938202247191011
,random,2,10,0.0,log2,2,0.0,False,0.6938202247191011
,random,100,100,0.1,auto,10,1e-05,True,0.6938202247191011
,random,100,10,0.1,5,2,0.0005,False,0.6938202247191011
,random,100,100,0.1,5,100,1e-05,True,0.6938202247191011
,random,100,100,0.1,5,2,0.0005,False,0.6938202247191011
,random,100,10,0.1,5,,0.0005,False,0.6938202247191011
,random,100,100,0.0,5,2,1e-05,True,0.6938202247191011
,random,2,100,0.0,log2,10,0.0,True,0.6938202247191011
,random,100,100,0.1,sqrt,,0.0,False,0.6938202247191011
,random,10,10,0.1,log2,2,0.0,True,0.6938202247191011
,random,10,100,0.1,5,2,0.0,True,0.6938202247191011
,random,100,100,0.1,sqrt,,1e-05,True,0.6938202247191011
,random,10,10,0.0,sqrt,2,1e-05,False,0.6938202247191011
,random,2,10,0.1,log2,2,0.0,False,0.6938202247191011
,random,10,10,0.1,auto,2,1e-05,False,0.6938202247191011
,random,100,100,0.1,sqrt,2,0.0005,True,0.6938202247191011
,random,2,1,0.1,log2,2,1e-05,True,0.6938202247191011
,random,10,10,0.1,log2,2,0.0,False,0.6938202247191011
,random,10,1,0.1,5,10,0.0005,True,0.6938202247191011
,random,10,10,0.0,auto,2,0.0005,False,0.6938202247191011
,random,2,100,0.1,auto,10,0.0005,True,0.6938202247191011
,random,100,100,0.1,auto,10,0.0005,True,0.6938202247191011
,random,100,100,0.1,5,,1e-05,False,0.6938202247191011
,random,2,100,0.0,auto,10,0.0005,True,0.6938202247191011
,random,10,1,0.1,sqrt,2,0.0005,True,0.6938202247191011
,random,2,100,0.1,sqrt,,1e-05,False,0.6938202247191011
,random,100,1,0.1,auto,2,0.0,False,0.6938202247191011
,random,100,100,0.1,auto,2,1e-05,True,0.6938202247191011
,random,100,100,0.1,auto,100,0.0,False,0.6938202247191011
,random,100,100,0.0,auto,,1e-05,False,0.6938202247191011
,random,2,100,0.0,5,100,0.0005,False,0.6938202247191011
,random,100,10,0.0,auto,2,1e-05,False,0.6938202247191011
,random,100,10,0.0,sqrt,2,1e-05,False,0.6938202247191011
,random,2,100,0.0,auto,10,1e-05,False,0.6938202247191011
,random,10,100,0.1,5,10,1e-05,False,0.6938202247191011
,random,2,100,0.0,5,,0.0005,True,0.6938202247191011
,random,2,100,0.1,log2,100,0.0,False,0.6938202247191011
,random,100,100,0.0,sqrt,100,1e-05,True,0.6938202247191011
,random,2,100,0.1,5,100,0.0005,False,0.6938202247191011
,random,10,100,0.0,sqrt,2,0.0005,False,0.6938202247191011
,random,100,100,0.0,sqrt,,0.0005,True,0.6938202247191011
,random,2,10,0.0,5,2,1e-05,True,0.6938202247191011
,random,10,100,0.1,auto,,0.0005,False,0.6938202247191011
,random,100,100,0.1,log2,2,1e-05,False,0.6938202247191011
,random,10,100,0.1,auto,100,1e-05,True,0.6938202247191011
,random,10,100,0.0,log2,2,0.0005,True,0.6938202247191011
